1
194,202,182,125,182,194,206,210,251,247,182,162,206,210,194
174,186,182,142,186,190,190,190,227,190,142,150,186,202,206
150,182,174,142,190,190,182,174,174,170,174,186,186,190,202
162,186,150,121,150,182,174,170,125,125,121,134,170,215,190
162,186,162,121,142,174,162,142,109,97,113,134,170,202,194
125,182,162,121,142,182,162,134,97,81,113,142,170,186,190
121,170,150,113,134,174,150,125,77,69,93,125,170,182,206
162,202,186,134,162,186,174,150,85,73,109,150,174,174,194
206,239,223,194,215,227,215,206,150,113,170,186,190,186,190
190,215,210,194,215,223,206,206,121,109,121,142,142,170,162
125,162,150,142,162,150,121,121,85,81,77,77,77,81,73
69,73,69,85,73,81,69,73,65,65,61,65,61,65,61
49,49,49,53,49,53,49,53,49,49,45,49,40,45,40
20,20,24,28,28,32,32,32,28,28,24,28,20,24,16
0,0,0,0,0,0,0,0,0,0,0,4,0,4,4
243,243,239,239,239,239,239,239,235,239,243,247,247,247,247
239,239,239,239,239,239,239,239,227,239,251,255,255,255,255
235,235,235,235,235,235,235,235,239,247,251,255,255,255,255
227,227,227,227,235,235,235,235,243,247,251,251,255,255,255
223,223,227,227,227,235,235,239,235,235,239,247,247,247,251
223,223,223,227,227,235,235,239,235,235,235,235,235,227,235
243,227,223,223,215,215,202,182,170,210,243,243,235,235,235
243,243,235,227,235,210,121,73,77,121,194,223,223,235,239
247,251,235,202,223,215,121,73,77,121,194,223,223,223,227
251,251,227,182,210,227,186,134,125,182,215,227,223,215,223
251,251,223,182,210,223,202,194,186,194,206,215,223,223,223
251,247,182,162,206,210,194,202,210,206,210,223,227,223,215
227,190,142,150,186,202,206,210,227,223,223,227,227,210,206
174,170,174,186,186,190,202,202,206,210,215,223,215,202,194
125,125,121,134,170,215,190,202,223,235,206,215,215,182,210
0,0,0,4,4,4,4,8,4,8,4,0,4,4,0
8,8,8,12,12,8,8,16,8,8,8,4,16,16,4
20,12,16,16,16,8,8,20,16,20,16,8,8,4,8
20,20,20,16,12,20,36,36,40,28,20,24,16,20,16
20,16,12,16,16,24,45,53,53,45,36,28,20,24,20
12,4,16,16,4,0,49,61,65,57,40,24,12,20,24
24,24,28,16,16,24,61,85,73,61,32,8,20,36,28
24,28,28,16,36,45,65,150,142,69,40,4,12,16,24
16,24,28,36,57,65,77,182,150,65,28,0,20,20,20
40,32,4,24,61,73,113,174,170,69,36,8,32,28,28
53,45,24,40,77,150,182,170,162,69,40,20,36,36,36
57,61,45,53,73,182,174,174,134,69,53,49,53,49,49
69,61,49,61,121,170,142,134,142,93,69,65,69,69,73
65,69,61,65,89,150,162,125,142,142,93,81,85,89,81
73,69,65,73,121,174,162,125,142,170,134,121,121,121,134
210,194,202,210,206,210,223,227,223,215,210,215,206,215,202
202,206,210,227,223,223,227,227,210,206,202,243,235,223,194
190,202,202,206,210,215,223,215,202,194,206,251,251,223,206
215,190,202,223,235,206,215,215,182,210,251,255,255,255,251
202,194,202,202,210,202,206,194,194,251,255,255,255,255,255
186,190,190,206,202,194,210,190,215,255,255,255,255,255,255
182,206,206,206,182,190,215,186,202,255,255,255,255,255,255
174,194,194,194,182,194,210,125,97,186,227,206,170,251,247
186,190,194,202,194,206,174,77,65,65,69,65,61,61,61
170,162,182,134,150,134,89,65,57,57,57,57,53,53,45
81,73,81,73,73,73,69,61,57,57,57,61,53,53,53
65,61,65,57,61,57,57,49,49,53,53,53,53,53,49
45,40,40,36,40,40,40,45,45,49,45,49,49,45,45
24,16,20,16,16,8,20,28,28,32,32,36,36,36,32
4,4,4,12,4,0,4,12,8,16,16,8,8,8,8
202,223,186,235,186,174,186,215,235,223,223,235,227,210,206
194,186,210,255,255,251,251,235,202,202,235,247,247,227,223
206,121,251,255,255,255,255,251,182,182,247,251,251,247,243
251,251,255,255,255,255,255,255,194,89,174,251,255,251,239
255,251,255,255,255,255,255,255,251,53,85,255,255,255,251
255,255,255,255,255,255,255,255,251,65,77,186,255,255,255
255,235,174,255,255,255,255,255,255,53,53,73,247,255,255
247,73,61,142,255,255,255,255,202,57,45,57,105,255,255
61,40,45,57,77,190,247,239,85,53,28,28,65,251,255
45,45,45,49,49,61,61,69,65,40,32,45,57,215,255
53,53,49,49,45,45,53,49,49,40,40,45,53,73,243
49,49,45,45,45,49,49,45,45,40,40,49,45,57,73
45,45,45,45,45,45,49,45,40,36,36,45,45,49,53
32,32,32,36,36,36,45,36,24,28,24,36,40,36,40
8,8,8,8,12,8,28,12,4,8,4,12,24,20,28
53,85,255,255,255,251,210,215,162,174,182,150,142,142,182
65,77,186,255,255,255,251,202,202,174,121,105,85,105,186
53,53,73,247,255,255,251,215,223,174,65,61,61,69,142
57,45,57,105,255,255,255,251,251,186,61,40,49,65,125
53,28,28,65,251,255,255,255,255,206,32,12,40,57,109
40,32,45,57,215,255,255,255,255,255,45,0,40,57,89
40,40,45,53,73,243,255,255,255,170,32,36,57,65,81
40,40,49,45,57,73,206,255,255,142,49,45,53,57,69
36,36,45,45,49,53,77,186,206,65,53,49,57,57,57
28,24,36,40,36,40,53,61,53,28,45,49,49,53,53
8,4,12,24,20,28,8,32,0,0,28,36,36,32,24
0,0,4,4,8,8,4,0,0,4,24,20,16,20,24
0,0,8,4,4,8,16,4,12,0,4,8,8,4,8
4,4,4,4,8,4,0,4,12,16,4,8,8,4,4
8,8,4,8,4,8,8,16,16,8,16,8,4,8,4
150,210,85,24,36,81,174,150,142,150,170,182,174,174,174
142,202,215,45,4,65,186,150,142,150,170,162,170,174,174
142,182,85,24,24,69,170,150,142,150,170,162,170,174,170
105,186,215,45,4,65,182,150,134,150,170,162,162,170,170
69,142,85,28,28,69,182,150,134,142,170,170,162,162,162
65,125,223,49,4,65,162,142,125,142,170,170,162,162,150
57,109,93,40,32,69,170,134,121,134,170,170,162,162,150
57,89,210,57,24,61,134,134,113,125,170,170,162,150,150
65,81,105,61,53,73,121,125,113,125,170,174,162,150,150
57,69,89,65,57,65,97,89,89,85,113,105,109,109,134
57,57,65,61,61,61,65,65,65,65,69,65,69,69,77
53,53,57,49,53,53,57,53,57,53,57,53,57,57,61
32,24,32,28,40,36,28,36,40,36,40,36,40,40,40
20,24,20,12,12,20,24,20,24,28,28,28,28,28,20
4,8,4,12,4,4,4,8,8,16,12,20,16,16,12
182,182,174,174,174,170,174,170,162,170,142,121,113,121,134
182,182,174,174,170,150,170,162,162,162,134,121,121,121,125
182,174,170,170,182,162,174,162,134,162,162,121,97,125,121
174,170,170,170,174,174,150,142,174,174,121,109,121,121,134
174,170,170,170,174,150,174,174,150,134,134,121,109,121,121
174,170,170,170,162,142,142,170,182,150,121,109,113,134,125
174,174,174,162,142,105,134,194,210,170,121,109,105,121,109
170,174,174,150,125,77,125,223,210,142,121,121,93,113,142
162,170,174,150,125,97,85,125,194,150,89,89,109,121,113
150,162,170,162,125,121,77,81,113,109,93,93,85,105,109
142,150,162,142,125,105,85,77,77,85,85,85,85,89,109
142,142,150,134,121,109,81,73,73,81,85,85,85,85,97
134,142,142,125,121,109,81,73,73,77,81,85,81,89,97
134,142,142,134,121,105,81,73,73,73,77,81,81,93,97
142,142,142,142,125,105,85,77,73,73,77,81,81,85,89
121,121,121,125,134,125,121,125,134,142,150,142,142,142,142
121,97,125,121,125,134,134,125,125,134,134,134,125,121,113
109,121,121,134,134,121,109,121,134,125,121,121,121,121,109
121,109,121,121,134,125,134,162,142,109,121,113,109,89,81
109,113,134,125,134,134,134,150,134,97,121,121,93,77,73
109,105,121,109,121,134,194,247,227,105,121,121,105,81,77
121,93,113,142,142,105,150,251,251,182,97,113,121,113,97
89,109,121,113,97,105,194,251,239,69,89,105,121,125,121
93,85,105,109,121,105,113,210,227,113,97,105,113,121,121
85,85,89,109,105,89,121,174,134,85,93,105,109,109,109
85,85,85,97,93,81,89,113,105,81,89,97,109,109,109
85,81,89,97,93,81,81,85,85,77,85,97,109,109,109
81,81,93,97,97,85,77,77,77,81,85,93,109,109,109
81,81,85,89,89,85,77,73,77,81,85,97,109,113,113
81,85,85,85,85,81,77,73,73,77,85,97,109,109,113
113,109,89,8,24,101,109,93,89,97,73,57,32,49,36
113,113,101,24,24,85,109,101,85,69,65,57,49,45,49
113,109,77,16,53,101,97,81,89,73,61,57,53,45,49
113,105,65,57,73,85,97,85,69,53,61,49,40,40,40
113,93,69,49,69,89,81,65,65,65,40,32,28,40,40
109,81,61,65,69,81,105,109,81,49,16,24,40,45,40
113,77,57,57,73,109,162,247,117,28,12,12,32,49,49
113,65,32,49,53,73,125,117,121,101,57,73,45,40,49
105,57,16,0,4,0,28,16,113,219,130,117,89,45,16
97,53,12,0,4,4,4,53,117,150,125,113,93,53,16
69,45,12,12,20,4,16,49,81,105,89,61,61,40,20
36,20,32,8,28,32,36,45,49,53,53,49,45,40,32
4,12,16,40,36,28,28,49,20,45,36,49,40,36,40
20,32,40,24,36,20,32,32,32,32,32,40,32,28,28
53,53,40,40,40,28,24,36,28,28,28,20,28,40,36
45,40,28,24,12,12,8,8,12,12,16,20,20,16,20
32,45,40,36,28,32,28,28,24,28,24,24,24,28,28
49,40,40,24,28,28,36,32,28,32,24,28,28,36,28
45,36,24,40,36,32,20,16,16,24,16,16,16,20,36
28,36,32,40,32,16,8,0,4,0,16,12,16,24,16
24,36,40,45,28,16,36,16,57,40,32,36,28,32,40
32,28,24,40,32,49,101,113,130,109,69,32,36,45,40
28,40,28,12,32,69,121,255,223,186,85,20,24,28,28
20,4,12,0,0,105,223,251,255,182,73,28,20,12,24
28,24,24,8,57,109,154,247,182,117,77,28,20,16,40
40,40,32,53,73,105,121,117,121,113,73,40,0,8,73
45,45,53,53,57,85,85,85,89,97,65,53,12,0,85
45,49,40,40,49,49,16,24,57,73,65,45,4,16,97
45,40,49,49,32,24,24,40,49,73,57,53,24,4,93
49,49,45,45,45,40,45,53,57,69,57,49,16,16,101
85,85,101,105,65,28,12,53,125,166,142,162,178,182,202
85,89,101,109,69,24,12,61,117,174,162,174,186,186,186
85,81,97,101,69,24,12,73,142,182,162,166,182,186,186
77,81,101,109,57,8,24,73,130,186,162,162,178,186,190
77,89,101,93,53,4,4,89,142,178,162,162,178,182,186
73,77,101,109,49,8,36,101,134,162,158,166,182,182,182
69,81,97,93,40,0,8,105,154,166,174,194,206,206,206
69,77,101,105,53,24,61,113,142,150,150,162,166,162,162
89,93,109,105,77,53,81,109,113,113,113,113,113,109,109
61,69,69,73,49,57,57,73,69,69,65,53,57,45,49
4,8,4,12,0,16,8,16,0,4,0,4,0,12,0
0,0,0,0,4,12,8,4,0,0,0,0,0,0,4
4,4,8,8,8,8,8,8,8,4,4,0,12,4,16
4,8,16,20,20,12,16,12,16,12,8,16,12,24,16
12,12,16,20,20,16,20,16,16,20,20,20,24,24,24
40,45,40,40,40,49,40,40,36,20,12,8,4,4,8
45,45,40,36,40,40,36,40,40,32,16,16,8,4,12
40,40,40,45,40,32,20,20,20,16,12,8,4,4,8
40,40,40,49,32,16,8,4,4,0,16,4,0,16,8
32,20,24,12,16,0,12,0,4,4,12,8,4,8,4
16,4,16,0,24,0,28,0,4,16,4,16,12,4,16
73,77,93,85,97,77,81,45,8,16,12,36,49,53,73
121,146,134,162,125,121,109,65,16,4,32,49,73,109,117
125,150,158,162,162,138,113,69,32,61,93,105,117,125,150
125,138,138,142,138,121,109,81,73,109,125,150,158,158,146
121,130,130,138,130,113,105,89,85,117,138,158,150,158,146
121,130,130,142,138,117,109,109,113,121,130,134,134,150,150
121,134,130,134,146,130,125,130,142,146,150,142,150,146,146
121,138,134,134,150,146,146,146,138,134,150,142,150,130,142
125,138,138,138,142,142,142,130,146,146,150,150,142,142,150
12,8,0,4,4,8,16,16,20,28,36,45,53,53,49
8,12,4,0,0,8,12,16,16,24,28,28,36,36,49
16,8,12,4,16,8,12,16,0,16,8,16,8,36,28
12,16,12,16,8,28,16,24,20,16,36,24,69,53,69
0,4,0,4,0,24,28,45,53,53,93,113,162,113,117
49,16,36,28,57,36,61,61,49,89,101,162,121,134,89
109,97,101,101,113,97,77,53,45,57,69,77,73,73,57
130,125,121,130,130,121,77,40,4,28,49,53,61,53,101
162,158,154,162,174,130,97,40,4,16,36,69,93,105,130
162,162,162,154,174,138,113,85,77,85,105,121,121,130,158
150,150,150,154,162,150,146,121,142,150,162,162,162,186,166
154,150,150,162,162,154,154,158,174,174,166,186,174,154,138
154,154,150,150,150,158,150,158,154,162,154,154,150,142,150
150,150,150,154,158,162,154,158,150,158,154,150,150,154,150
154,158,158,158,154,150,150,150,154,154,150,162,138,150,138
219,219,215,219,219,219,219,219,219,223,219,223,223,223,219
215,215,215,215,219,219,219,219,219,219,215,219,223,219,215
215,210,227,210,219,210,202,227,202,215,206,210,227,210,215
210,210,202,227,202,210,219,206,215,210,202,227,231,202,227
206,215,210,186,227,215,206,239,231,219,206,223,223,231,227
210,202,202,219,178,215,255,255,255,219,194,215,186,206,186
210,215,210,194,166,243,255,255,255,243,117,117,121,134,121
223,231,247,190,130,186,255,255,255,255,117,93,101,113,121
223,210,223,121,97,117,162,186,227,113,89,81,101,109,113
113,113,105,73,69,73,69,40,53,8,40,61,85,101,81
28,40,8,40,45,28,12,0,0,12,45,45,61,49,57
0,0,0,4,4,0,0,0,0,4,8,0,8,0,8
8,8,4,8,0,0,4,4,4,4,12,4,0,4,4
12,16,16,20,16,8,12,8,4,12,12,12,8,12,8
28,28,20,24,24,24,24,16,16,24,24,24,24,24,24
36,45,53,53,49,45,53,45,32,28,16,12,24,36,40
28,28,36,36,49,40,49,40,36,40,28,24,40,49,40
8,16,8,36,28,32,40,40,49,32,40,57,73,61,49
36,24,69,53,69,40,28,45,28,28,40,73,109,105,101
93,113,162,113,117,65,32,28,20,40,53,93,121,130,134
101,162,121,134,89,73,53,36,65,69,105,117,150,146,150
69,77,73,73,57,77,113,109,125,117,154,158,150,150,162
49,53,61,53,101,113,130,138,166,142,154,178,150,154,174
36,69,93,105,130,174,215,227,210,121,150,174,138,125,150
105,121,121,130,158,194,219,227,125,101,117,158,158,138,150
162,162,162,186,166,178,178,178,117,113,125,150,138,125,150
166,186,174,154,138,150,166,166,125,117,134,146,146,134,158
154,154,150,142,150,166,158,121,113,117,125,130,130,125,150
154,150,150,154,150,138,121,117,117,121,125,146,138,134,142
150,162,138,150,138,125,117,117,113,117,121,134,130,134,142
223,223,219,219,219,223,227,219,219,227,219,206,206,219,227
223,219,215,215,215,219,227,219,219,223,215,202,202,210,227
227,210,215,202,215,227,223,215,219,215,223,202,202,210,227
231,202,227,219,219,206,215,219,210,227,215,206,202,223,227
223,231,227,215,202,219,202,206,206,206,210,190,194,215,219
186,206,186,239,190,146,166,202,215,215,206,202,202,210,223
121,134,121,130,125,113,113,158,202,227,202,210,194,206,215
101,113,121,113,105,77,105,125,231,227,231,202,223,219,231
101,109,113,109,109,105,113,125,202,174,202,158,182,178,186
85,101,81,73,77,105,109,113,109,113,109,113,109,113,101
61,49,57,40,57,61,49,49,12,49,12,45,16,40,12
8,0,8,0,4,4,4,0,0,0,0,0,0,0,0
0,4,4,8,4,4,4,0,0,4,8,0,4,8,16
8,12,8,16,12,16,16,16,12,24,12,20,16,28,28
24,24,24,20,20,24,20,16,20,24,28,20,24,32,32
20,24,32,32,40,28,45,28,40,24,24,24,24,24,24
36,40,45,49,49,45,45,40,40,32,28,28,24,24,28
40,40,45,53,49,49,36,40,24,24,16,20,16,16,24
24,40,45,45,40,45,24,28,12,16,8,16,16,20,28
32,40,36,32,36,24,12,32,12,8,4,4,8,16,16
40,32,32,32,0,12,12,12,4,0,0,0,0,4,4
40,24,16,28,12,16,12,32,49,12,4,0,24,32,61
49,40,24,16,24,40,77,105,113,89,28,40,73,105,134
101,85,49,28,40,49,109,210,125,150,93,69,81,117,174
134,117,77,53,12,73,134,154,210,162,113,89,69,109,134
150,146,113,73,69,93,113,150,134,206,117,113,105,113,154
162,158,117,105,105,109,117,130,186,150,125,117,121,146,162
174,166,117,113,113,109,117,125,150,150,158,113,121,150,178
150,178,154,125,162,130,113,117,166,206,158,138,154,174,182
150,158,150,158,162,150,130,154,162,182,162,178,182,182,178
239,235,239,231,231,239,231,243,235,243,243,231,210,227,194
235,243,231,235,243,231,235,243,235,231,243,247,215,215,162
243,247,231,231,243,227,235,235,239,227,247,227,202,210,166
243,227,231,227,223,243,223,251,223,235,235,231,206,206,154
247,231,251,239,247,235,255,227,251,227,235,219,202,210,166
113,117,117,142,125,158,142,178,186,243,231,231,206,194,150
0,45,20,57,57,61,81,93,121,190,215,223,202,202,162
0,0,4,0,12,0,16,8,101,138,223,219,202,186,138
32,20,24,16,16,28,0,16,93,121,215,215,202,202,162
28,24,28,28,40,20,16,16,81,154,190,227,194,178,138
28,36,40,28,49,32,16,28,101,138,227,194,166,178,162
36,36,28,45,24,49,12,32,89,150,194,247,206,174,130
24,12,16,12,4,40,4,53,105,134,215,215,186,186,162
24,24,40,24,53,53,93,105,121,243,227,219,182,162,134
85,101,109,105,117,121,194,182,227,235,206,206,178,174,150
202,202,202,215,215,215,215,190,170,138,89,73,77,101,113
202,202,202,202,215,215,215,202,170,138,81,73,73,89,93
190,190,202,202,202,202,202,190,170,113,77,69,73,93,113
190,190,190,202,202,202,182,182,162,101,69,65,73,101,138
182,190,190,202,215,215,202,182,170,101,69,65,77,93,125
190,190,190,190,190,190,170,162,162,113,73,69,77,89,89
182,182,182,182,190,202,190,170,150,101,69,69,77,93,89
190,182,182,190,215,227,215,190,162,101,69,65,69,81,113
170,170,162,170,190,202,227,202,182,138,73,65,73,89,138
182,190,190,190,202,202,182,113,77,69,65,65,73,101,77
190,190,170,113,77,69,65,57,53,49,53,57,61,65,65
125,89,65,61,49,45,45,32,28,28,36,40,45,45,49
65,57,36,12,12,4,16,20,8,20,28,24,24,16,20
45,32,8,0,8,16,20,16,24,16,28,24,28,28,28
16,0,0,12,12,16,20,16,16,24,32,36,36,36,40
113,150,182,190,202,202,202,202,227,190,227,182,81,73,65
138,170,202,202,190,182,182,170,190,125,89,65,53,53,49
125,93,227,162,247,227,170,101,65,61,57,32,28,4,12
89,150,170,150,190,138,182,65,57,53,49,24,0,0,8
89,170,170,215,202,101,113,49,45,40,40,24,0,16,20
113,93,138,182,170,113,69,49,40,49,49,32,12,24,24
138,138,182,215,215,93,61,45,36,49,49,45,40,40,32
77,170,150,170,202,69,61,57,57,61,53,36,28,24,32
65,77,73,73,93,65,61,251,251,162,45,28,20,12,12
49,49,57,53,57,45,32,251,255,69,8,12,16,4,8
20,12,28,8,24,4,45,255,255,61,16,0,0,8,8
28,32,28,28,24,0,24,125,255,61,8,0,4,12,8
40,40,32,36,32,20,28,162,251,65,24,4,4,0,0
45,40,45,36,28,8,4,65,251,65,32,8,4,4,8
49,36,40,28,20,4,16,69,227,77,45,4,8,0,0
227,182,81,73,65,61,57,53,57,53,57,49,49,49,53
89,65,53,53,49,36,40,32,36,32,40,24,28,28,36
57,32,28,4,12,0,12,4,0,0,12,8,4,4,4
49,24,0,0,8,12,0,0,0,0,0,0,0,16,0
40,24,0,16,20,8,0,0,16,0,24,8,24,36,53
49,32,12,24,24,24,32,65,251,182,202,69,182,69,251
49,45,40,40,32,36,239,255,255,255,255,255,251,251,251
53,36,28,24,32,53,255,255,255,255,255,255,251,101,170
45,28,20,12,12,28,73,255,255,255,255,255,251,53,61
8,12,16,4,8,32,69,251,255,255,255,255,255,69,53
16,0,0,8,8,24,57,239,251,255,255,255,251,89,53
8,0,4,12,8,20,36,49,61,57,61,61,57,57,40
24,4,4,0,0,8,12,8,16,0,12,4,28,36,40
32,8,4,4,8,0,16,12,0,0,8,28,36,45,49
45,4,8,0,0,16,16,24,28,32,45,61,57,57,49
36,36,36,32,36,40,40,49,45,57,57,65,61,69,69
16,20,4,8,0,16,4,8,8,24,28,32,45,49,53
24,28,36,24,36,36,32,28,32,8,16,20,12,24,16
61,61,65,69,93,101,190,77,73,57,28,32,0,20,0
255,255,255,255,255,255,255,255,255,255,251,215,73,57,45
255,255,255,255,255,255,255,255,255,255,255,255,255,255,251
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,101,61,251,255,255,255,255,255
251,255,255,255,255,255,251,49,57,77,255,255,255,255,255
36,53,65,77,77,81,65,49,53,57,113,255,255,255,255
16,8,32,12,36,24,40,49,45,45,49,65,190,255,255
24,16,20,24,24,20,28,40,32,36,20,16,4,28,12
28,32,32,36,28,28,24,28,28,24,16,12,8,0,0
32,32,28,20,24,20,24,24,24,16,24,24,20,24,4
28,16,16,16,12,8,12,20,20,20,24,24,12,20,16
215,215,227,227,227,215,239,239,190,125,170,215,227,215,215
227,202,227,227,239,227,202,202,162,89,170,202,227,227,215
227,227,202,215,227,227,239,247,227,150,170,202,227,227,215
215,227,239,227,227,215,202,215,170,93,182,202,215,215,215
227,215,190,190,202,202,215,247,215,150,170,190,202,215,215
215,202,239,227,227,215,202,215,170,89,170,182,202,202,215
202,215,170,170,190,202,215,239,190,101,150,170,190,202,202
113,125,170,170,190,202,202,215,162,77,138,170,190,190,190
65,61,69,69,77,113,150,190,150,77,125,162,190,190,182
32,45,49,53,57,61,65,125,101,69,77,125,113,170,202
20,12,24,16,36,40,61,65,65,65,65,65,69,73,73
32,0,20,0,0,4,28,49,61,69,61,53,57,57,61
215,73,57,45,12,20,12,45,57,53,57,40,40,40,49
255,255,255,251,77,57,53,45,45,20,28,16,28,28,28
255,255,255,255,255,251,255,138,61,53,24,8,20,24,28
45,49,53,57,61,65,125,101,69,77,125,113,170,202,182
12,24,16,36,40,61,65,65,65,65,65,69,73,73,81
0,20,0,0,4,28,49,61,69,61,53,57,57,61,61
73,57,45,12,20,12,45,57,53,57,40,40,40,49,49
255,255,251,77,57,53,45,45,20,28,16,28,28,28,24
255,255,255,255,251,255,138,61,53,24,8,20,24,28,24
255,255,255,255,255,255,255,255,255,57,28,12,16,20,24
255,255,255,255,255,255,255,255,255,239,45,24,32,28,32
255,255,255,255,255,255,255,255,251,69,61,53,53,49,40
190,255,255,255,255,255,255,255,65,36,45,57,49,53,49
4,28,12,45,65,101,251,113,45,4,16,32,36,45,57
8,0,0,0,24,8,36,16,20,4,0,20,24,40,45
20,24,4,0,4,0,0,0,0,0,0,0,8,20,16
12,20,16,16,8,16,0,8,8,8,16,0,4,4,8
16,16,12,16,16,12,24,24,8,12,20,16,0,4,0
20,4,0,20,24,40,45,57,61,57,40,20,8,16,36
0,0,0,0,8,20,16,40,57,61,53,32,20,24,49
8,8,16,0,4,4,8,20,32,49,53,45,32,32,45
8,12,20,16,0,4,0,0,0,28,45,49,45,40,45
28,24,28,24,28,24,24,0,4,16,28,40,40,45,45
28,28,36,40,61,57,53,32,0,0,0,20,28,45,49
40,49,57,65,69,89,65,61,36,12,20,16,40,53,53
57,61,69,81,113,113,162,113,61,40,16,32,45,53,57
65,69,77,113,89,138,101,162,69,61,40,45,49,53,45
69,69,73,69,89,65,69,65,61,57,49,40,45,36,32
61,65,61,65,57,61,53,57,45,45,36,36,32,24,20
40,45,40,36,32,24,28,28,24,24,20,16,12,0,0
28,24,16,12,16,4,12,8,12,8,8,4,4,0,32
16,8,8,8,16,0,8,0,8,12,0,0,0,28,57
8,8,4,8,8,12,4,8,16,8,24,20,40,53,77
53,57,57,57,61,57,57,49,45,36,32,28,16,20,24
45,53,57,53,53,49,45,28,32,20,12,12,16,12,4
49,53,49,36,36,28,16,12,20,20,12,4,4,0,0
40,36,32,32,4,8,8,8,8,8,4,12,4,24,20
32,4,20,12,8,4,4,4,8,16,32,36,45,57,61
0,0,0,0,4,20,8,36,40,49,61,61,65,73,89
0,4,8,16,36,49,53,69,73,182,113,182,113,202,170
8,24,36,49,65,65,150,93,162,215,101,190,182,162,182
40,57,65,182,113,138,215,138,162,162,125,150,202,113,150
65,69,182,162,138,138,150,138,125,170,125,162,101,182,125
150,162,162,162,150,138,125,125,150,150,150,150,150,150,150
138,138,150,150,150,150,150,150,150,150,150,150,150,150,150
138,138,138,138,138,150,162,162,138,138,138,138,150,150,150
138,138,138,138,138,150,150,162,150,150,150,150,150,150,150
125,125,138,150,150,150,150,150,150,150,150,150,150,150,150
4,12,12,12,28,45,61,69,138,170,138,150,190,190,162
12,4,8,8,20,36,53,65,113,125,190,215,150,150,162
28,20,16,20,28,36,53,57,65,101,162,170,190,202,162
49,40,32,32,40,45,53,49,61,138,202,170,182,182,162
57,49,45,45,45,49,40,45,53,73,227,202,150,170,162
53,45,36,36,36,36,28,28,49,69,182,170,170,190,162
32,28,16,20,24,8,0,12,53,150,190,150,170,138,162
12,12,16,12,4,0,0,28,61,113,170,162,162,150,150
12,4,4,0,0,0,24,53,73,150,150,162,162,125,162
4,12,4,24,20,36,57,69,150,170,150,162,162,138,162
32,36,45,57,61,77,113,170,202,170,150,162,170,170,162
61,61,65,73,89,138,150,162,162,150,162,162,170,162,150
113,182,113,202,170,150,125,125,138,162,162,150,150,150,162
101,190,182,162,182,150,150,138,150,162,150,138,138,162,162
125,150,202,113,150,125,162,150,138,138,150,150,162,170,162
77,93,93,45,0,28,101,117,170,170,158,190,190,202,202
89,93,73,28,4,16,105,142,142,182,166,182,190,190,190
85,93,81,36,0,45,109,121,121,154,202,182,182,182,190
93,93,77,20,12,36,97,158,154,166,158,178,178,178,182
93,97,73,40,12,40,105,121,142,178,170,170,178,202,190
89,89,65,8,4,28,105,142,142,182,190,166,170,178,178
85,81,61,12,0,45,109,121,154,166,178,178,182,182,182
81,77,61,8,16,40,109,150,130,166,215,178,182,178,190
77,73,61,45,16,57,105,113,121,125,166,154,166,154,182
73,69,61,49,53,53,85,109,109,109,113,109,109,109,113
57,53,49,45,24,45,53,57,61,57,61,57,61,57,65
28,28,20,20,12,8,4,8,4,0,4,0,0,0,4
12,8,8,4,4,0,4,0,4,0,0,0,0,0,0
8,8,8,4,8,4,8,4,12,4,4,4,4,8,12
12,16,16,12,12,12,16,16,20,16,16,8,8,16,16
16,8,8,16,16,16,16,20,12,16,20,20,20,20,20
24,20,20,24,28,28,28,32,28,28,32,32,28,28,28
32,16,12,12,16,16,20,28,24,36,40,36,36,36,36
40,28,16,16,16,16,20,28,28,40,40,40,36,40,36
40,24,12,8,4,0,4,12,16,28,36,40,36,36,32
40,32,16,8,4,0,0,8,12,16,28,36,32,28,28
32,28,20,8,0,0,0,53,49,36,16,32,45,28,20
28,32,28,12,4,0,40,202,117,49,12,20,32,28,16
16,8,4,0,0,0,45,235,255,73,4,20,40,24,8
12,4,12,4,0,8,113,255,255,69,4,24,28,36,8
12,0,12,8,0,65,215,255,178,73,8,49,53,40,16
36,28,20,28,36,73,231,255,231,89,57,81,73,61,45
81,69,65,65,61,113,247,251,227,113,101,113,109,81,65
117,117,113,117,117,117,166,202,142,138,117,130,117,109,105
130,125,125,121,121,138,154,154,142,154,142,154,142,113,109
215,223,215,215,215,215,215,206,206,206,182,202,190,190,190
215,215,215,215,215,206,206,206,206,206,206,206,215,182,178
215,215,215,206,206,206,206,206,206,206,190,178,202,178,202
202,178,178,223,182,206,227,235,251,251,235,182,239,206,227
206,206,150,154,190,202,202,255,255,255,255,231,206,231,235
154,125,113,109,113,117,215,255,255,255,255,231,215,235,255
117,109,61,65,57,85,125,255,255,255,255,235,166,239,255
101,89,53,20,40,49,117,255,255,255,255,113,89,117,113
49,49,36,24,40,40,73,109,247,130,105,40,4,40,32
12,16,12,12,12,20,36,8,49,24,36,0,4,0,0
4,0,4,4,8,8,12,12,4,0,8,4,16,12,8
4,4,4,4,8,16,20,20,20,24,20,20,16,12,12
8,8,12,12,16,20,28,28,28,28,24,20,20,20,20
16,20,20,20,20,28,32,28,28,28,28,28,28,28,28
24,28,28,28,28,32,32,32,28,28,32,28,28,32,28
16,28,36,40,40,40,40,40,40,40,36,36,28,20,16
